order_id,customer_name,product,category,amount,city,region,order_date
569,April Nelson,Headphones,Audio,1364.41,Sapporo,Hokkaido,2026-02-12 05:55:12
570,Connor Humphrey,Keyboard,Accessories,351.38,Nagoya,Chubu,2026-02-13 22:40:23
571,Jodi Gray,Keyboard,Accessories,1284.04,Nagoya,Chubu,2026-01-29 13:49:58
572,Robert Lopez DDS,Keyboard,Accessories,1397.33,Sapporo,Hokkaido,2026-02-12 01:49:08
573,Sabrina Dominguez,Laptop,Electronics,450.36,Nagoya,Chubu,2026-01-24 13:25:01
574,April Mills,Monitor,Electronics,623.8,Osaka,Kansai,2026-02-05 14:18:46
575,Sheila Harrington,Laptop,Electronics,1339.03,Sapporo,Hokkaido,2026-02-11 19:04:50
576,Justin Williams,Phone,Electronics,1091.62,Osaka,Kansai,2026-01-29 10:17:40
577,Nicole Ramos,Headphones,Audio,668.18,Nagoya,Chubu,2026-02-06 13:27:07
578,Melissa Lopez,Laptop,Electronics,1175.42,Fukuoka,Kyushu,2026-02-14 08:12:38
579,Cindy Barrera,Headphones,Audio,332.25,Nagoya,Chubu,2026-02-07 22:59:16
580,Elizabeth Esparza,Keyboard,Accessories,323.22,Osaka,Kansai,2026-02-07 20:24:22
581,Adam Patterson,Keyboard,Accessories,310.71,Osaka,Kansai,2026-02-03 09:56:19
582,Kevin Nichols,Monitor,Electronics,1358.58,Tokyo,Kanto,2026-02-05 20:00:46
583,Eric Mckenzie,Laptop,Electronics,104.96,Fukuoka,Kyushu,2026-02-18 21:51:21
584,Kenneth Lopez,Phone,Electronics,796.96,Tokyo,Kanto,2026-02-04 23:19:14
585,Rebecca Guerrero,Headphones,Audio,77.59,Osaka,Kansai,2026-02-18 06:43:48
586,Natalie Marquez,Keyboard,Accessories,176.42,Tokyo,Kanto,2026-02-06 01:20:53
587,Kim Clark,Keyboard,Accessories,62.97,Fukuoka,Kyushu,2026-02-19 04:33:27
588,Pamela Burns DVM,Keyboard,Accessories,234.2,Nagoya,Chubu,2026-02-03 07:39:00
589,Rose Small,Monitor,Electronics,889.0,Tokyo,Kanto,2026-01-28 13:18:16
590,Alan Carter,Headphones,Audio,113.5,Sapporo,Hokkaido,2026-02-04 18:21:32
591,James Gonzalez,Laptop,Electronics,166.61,Nagoya,Chubu,2026-02-11 19:47:14
592,Danielle Stewart,Phone,Electronics,598.76,Sapporo,Hokkaido,2026-02-16 02:50:18
593,Megan Harris,Laptop,Electronics,1476.75,Fukuoka,Kyushu,2026-02-10 06:01:13
594,Nicholas Willis,Phone,Electronics,1343.0,Tokyo,Kanto,2026-02-21 06:53:08
595,Tracy Tyler,Keyboard,Accessories,733.67,Fukuoka,Kyushu,2026-01-30 00:27:51
596,Dominique Gentry,Keyboard,Accessories,312.04,Nagoya,Chubu,2026-02-02 09:00:32
597,Erin Palmer,Headphones,Audio,652.08,Fukuoka,Kyushu,2026-02-10 17:17:22
598,Jennifer Wright,Phone,Electronics,660.59,Sapporo,Hokkaido,2026-02-01 15:06:29
599,Mary Anderson,Keyboard,Accessories,1257.85,Osaka,Kansai,2026-01-23 18:41:25
600,Michaela Sanchez,Monitor,Electronics,990.31,Nagoya,Chubu,2026-01-23 04:08:01
601,Alexis Floyd,Monitor,Electronics,1187.37,Tokyo,Kanto,2026-01-28 08:36:12
602,Helen Bowman,Keyboard,Accessories,532.99,Sapporo,Hokkaido,2026-02-04 02:37:38
603,David Cook,Keyboard,Accessories,740.39,Tokyo,Kanto,2026-01-25 17:35:01
604,Ann Murphy,Laptop,Electronics,473.24,Fukuoka,Kyushu,2026-02-02 19:49:13
605,Kristy Smith,Monitor,Electronics,694.7,Fukuoka,Kyushu,2026-02-04 22:31:18
606,Lori Tran,Headphones,Audio,1327.92,Sapporo,Hokkaido,2026-01-24 09:43:13
607,Eric Mcdaniel,Monitor,Electronics,396.99,Tokyo,Kanto,2026-02-13 22:57:22
608,Amanda Moreno DDS,Headphones,Audio,1139.03,Tokyo,Kanto,2026-02-16 15:18:17
609,Lauren Rodriguez,Phone,Electronics,1330.07,Tokyo,Kanto,2026-01-29 00:35:08
610,Terri Calderon,Keyboard,Accessories,206.94,Nagoya,Chubu,2026-02-16 07:39:25
611,Stephen Trevino,Keyboard,Accessories,922.12,Fukuoka,Kyushu,2026-02-01 09:41:10
612,Ryan Villegas,Laptop,Electronics,215.92,Nagoya,Chubu,2026-02-14 00:55:44
613,Tara Harding,Keyboard,Accessories,809.18,Sapporo,Hokkaido,2026-02-08 23:12:52
614,Rebecca Bowen,Keyboard,Accessories,1171.29,Nagoya,Chubu,2026-01-27 22:40:02
615,Lisa Clark,Monitor,Electronics,1191.94,Nagoya,Chubu,2026-02-20 23:54:39
616,Michael Scott,Phone,Electronics,420.33,Nagoya,Chubu,2026-02-18 04:02:57
617,Jeremy Chavez,Laptop,Electronics,857.75,Tokyo,Kanto,2026-02-09 22:52:20
618,Michael Rodriguez,Phone,Electronics,133.55,Tokyo,Kanto,2026-02-20 01:24:51
619,Meghan Best,Keyboard,Accessories,878.6,Sapporo,Hokkaido,2026-02-21 00:09:20
620,Deborah Morales,Phone,Electronics,393.75,Nagoya,Chubu,2026-02-10 21:45:10
621,Melissa Robbins,Phone,Electronics,123.11,Tokyo,Kanto,2026-01-24 21:01:51
622,Julie Gould,Keyboard,Accessories,934.85,Osaka,Kansai,2026-02-13 05:19:51
623,Kayla Smith,Monitor,Electronics,1402.13,Fukuoka,Kyushu,2026-02-06 03:19:06
624,Misty Martin,Keyboard,Accessories,951.9,Fukuoka,Kyushu,2026-02-13 04:50:04
625,Debra Baird,Monitor,Electronics,900.47,Osaka,Kansai,2026-02-02 17:00:11
626,Eric Blackwell,Keyboard,Accessories,115.41,Nagoya,Chubu,2026-01-28 18:11:31
627,Melissa Morales,Monitor,Electronics,423.34,Sapporo,Hokkaido,2026-02-20 23:13:27
628,James Taylor,Monitor,Electronics,897.81,Fukuoka,Kyushu,2026-02-12 06:47:02
629,Franklin Castillo,Phone,Electronics,805.79,Sapporo,Hokkaido,2026-01-31 18:38:31
630,Steven Morales,Laptop,Electronics,184.63,Fukuoka,Kyushu,2026-01-28 08:42:17
631,Mr. David Gonzalez DDS,Laptop,Electronics,78.05,Sapporo,Hokkaido,2026-02-06 11:05:39
632,Melissa Pacheco,Phone,Electronics,443.38,Nagoya,Chubu,2026-02-14 18:20:59
633,Marc Bautista,Laptop,Electronics,535.5,Nagoya,Chubu,2026-01-30 12:12:02
634,Keith Reeves,Phone,Electronics,764.86,Tokyo,Kanto,2026-01-23 10:38:40
635,Dylan Riddle,Keyboard,Accessories,994.6,Tokyo,Kanto,2026-02-21 13:41:03
636,Vincent Mays,Phone,Electronics,129.22,Sapporo,Hokkaido,2026-02-09 04:39:24
637,Veronica Ryan DVM,Phone,Electronics,726.39,Nagoya,Chubu,2026-01-25 11:19:04
638,Michelle Dixon,Keyboard,Accessories,207.45,Sapporo,Hokkaido,2026-01-23 16:48:28
639,Bradley Marshall,Headphones,Audio,617.42,Osaka,Kansai,2026-02-06 09:27:21
640,Debbie Wright,Monitor,Electronics,438.85,Fukuoka,Kyushu,2026-01-23 08:05:28
641,Rebecca Clark PhD,Monitor,Electronics,325.69,Sapporo,Hokkaido,2026-01-30 06:50:38
642,Ashley Williams,Phone,Electronics,707.83,Sapporo,Hokkaido,2026-02-02 00:51:49
643,Matthew Parsons,Phone,Electronics,1030.4,Nagoya,Chubu,2026-02-05 17:14:04
644,Justin Faulkner,Laptop,Electronics,1118.99,Sapporo,Hokkaido,2026-02-02 14:34:28
645,Charles Burton,Monitor,Electronics,205.32,Nagoya,Chubu,2026-02-19 18:24:29
646,Cory Colon,Headphones,Audio,488.32,Tokyo,Kanto,2026-01-27 00:48:12
647,Michael Aguilar,Laptop,Electronics,400.79,Fukuoka,Kyushu,2026-01-29 03:35:03
648,Katherine Kim,Phone,Electronics,303.74,Tokyo,Kanto,2026-02-09 16:09:41
649,Ashley Robinson,Headphones,Audio,330.39,Tokyo,Kanto,2026-02-13 16:05:26
650,Robert Hatfield,Phone,Electronics,1427.81,Osaka,Kansai,2026-02-18 12:32:41
651,Laura Kim,Monitor,Electronics,1188.83,Tokyo,Kanto,2026-02-04 14:39:36
652,Rachel Johnson,Phone,Electronics,1379.41,Fukuoka,Kyushu,2026-01-23 13:53:32
653,Willie Lara,Headphones,Audio,566.37,Osaka,Kansai,2026-01-25 15:22:44
654,Kristen Carter,Laptop,Electronics,32.68,Nagoya,Chubu,2026-02-05 02:17:39
655,Travis Lang,Headphones,Audio,356.39,Tokyo,Kanto,2026-01-28 05:12:37
656,Jason Bennett,Headphones,Audio,1150.67,Sapporo,Hokkaido,2026-02-20 23:35:07
657,Mary Anthony,Keyboard,Accessories,635.61,Osaka,Kansai,2026-02-20 09:40:44
658,Brandon Stevens,Keyboard,Accessories,1422.2,Nagoya,Chubu,2026-02-07 07:44:41
659,Amy Gray,Headphones,Audio,1252.85,Fukuoka,Kyushu,2026-02-14 17:48:02
660,Jennifer Campbell,Keyboard,Accessories,721.79,Nagoya,Chubu,2026-02-01 02:20:20
661,Evelyn Kelley,Monitor,Electronics,813.64,Nagoya,Chubu,2026-02-07 05:27:27
662,Scott Rodriguez,Headphones,Audio,372.51,Nagoya,Chubu,2026-02-07 11:03:42
663,Joseph Hernandez,Monitor,Electronics,1184.24,Sapporo,Hokkaido,2026-01-31 02:16:51
664,Sean Graham,Keyboard,Accessories,76.78,Osaka,Kansai,2026-02-03 21:30:44
665,Lee Gardner,Phone,Electronics,1146.0,Fukuoka,Kyushu,2026-02-10 01:16:32
666,Michael Conner,Laptop,Electronics,790.9,Osaka,Kansai,2026-01-30 01:25:27
667,Sophia Harris,Keyboard,Accessories,306.69,Osaka,Kansai,2026-01-28 15:19:16
668,Lindsey Wright,Keyboard,Accessories,1460.17,Sapporo,Hokkaido,2026-01-23 18:30:02
669,Sydney Gonzalez,Monitor,Electronics,1103.6,Osaka,Kansai,2026-02-06 11:15:25
670,Jennifer Martin,Keyboard,Accessories,1031.33,Sapporo,Hokkaido,2026-02-17 13:30:05
671,Vicki Fowler,Laptop,Electronics,1081.26,Sapporo,Hokkaido,2026-02-02 11:16:45
672,David Lam,Keyboard,Accessories,370.19,Nagoya,Chubu,2026-01-27 10:39:27
673,Adriana Monroe,Monitor,Electronics,448.36,Fukuoka,Kyushu,2026-02-17 09:50:33
674,Morgan Gilmore,Keyboard,Accessories,249.0,Sapporo,Hokkaido,2026-02-19 14:49:54
675,Rickey Hoffman,Monitor,Electronics,26.84,Fukuoka,Kyushu,2026-02-04 04:59:38
676,Jeffrey Young,Phone,Electronics,1084.14,Sapporo,Hokkaido,2026-02-08 16:58:44
677,Matthew Marshall,Phone,Electronics,604.78,Nagoya,Chubu,2026-01-26 21:24:30
678,Elizabeth Clark,Phone,Electronics,285.41,Tokyo,Kanto,2026-02-19 01:21:05
679,Julia Gordon,Phone,Electronics,947.35,Osaka,Kansai,2026-01-30 17:15:31
680,Michael Gilbert,Monitor,Electronics,1134.4,Fukuoka,Kyushu,2026-02-10 02:45:22
681,Janet Le,Headphones,Audio,744.16,Fukuoka,Kyushu,2026-01-26 20:55:59
682,Phillip Lopez,Keyboard,Accessories,795.06,Tokyo,Kanto,2026-01-22 21:58:35
683,Michael Riley,Monitor,Electronics,432.06,Sapporo,Hokkaido,2026-02-04 03:57:14
684,Deborah Elliott,Keyboard,Accessories,1473.85,Osaka,Kansai,2026-02-02 03:18:48
685,Raven Long,Phone,Electronics,276.59,Osaka,Kansai,2026-02-08 23:53:01
686,Kari Snyder,Phone,Electronics,203.98,Nagoya,Chubu,2026-02-19 00:36:08
687,Emily Parks,Laptop,Electronics,1035.38,Nagoya,Chubu,2026-01-27 00:43:32
688,Amber Eaton,Monitor,Electronics,1458.31,Fukuoka,Kyushu,2026-02-10 15:01:36
689,Robert James,Monitor,Electronics,692.88,Osaka,Kansai,2026-02-05 04:46:00
690,Todd Simon,Keyboard,Accessories,1217.65,Sapporo,Hokkaido,2026-02-18 20:34:20
691,Rebecca Hall,Laptop,Electronics,243.97,Osaka,Kansai,2026-02-08 18:44:49
692,David Russell,Headphones,Audio,570.52,Tokyo,Kanto,2026-01-26 08:03:27
693,Vincent Wolf,Phone,Electronics,1295.59,Nagoya,Chubu,2026-01-25 03:34:15
694,Erin Herrera,Keyboard,Accessories,1355.09,Tokyo,Kanto,2026-01-23 11:34:03
695,Rebecca Stokes,Keyboard,Accessories,1367.48,Nagoya,Chubu,2026-02-18 14:15:25
696,Heather Holt,Phone,Electronics,232.34,Nagoya,Chubu,2026-02-03 16:42:57
697,Edgar Hanson,Monitor,Electronics,473.09,Osaka,Kansai,2026-01-30 19:12:02
698,David Oneal,Headphones,Audio,328.07,Tokyo,Kanto,2026-02-09 15:05:54
699,Keith Rodriguez,Headphones,Audio,469.79,Fukuoka,Kyushu,2026-02-03 21:28:04
700,Alyssa Sanchez,Monitor,Electronics,777.71,Tokyo,Kanto,2026-01-31 16:57:09
701,Sean Jones,Laptop,Electronics,527.54,Fukuoka,Kyushu,2026-01-27 21:40:16
702,Theresa Martinez,Phone,Electronics,314.44,Nagoya,Chubu,2026-02-01 20:54:28
703,Sandy Cordova,Keyboard,Accessories,514.73,Tokyo,Kanto,2026-01-24 12:36:50
704,Caleb Bradford,Laptop,Electronics,717.09,Fukuoka,Kyushu,2026-02-18 12:58:57
705,Shannon Collins,Phone,Electronics,265.57,Sapporo,Hokkaido,2026-02-04 07:05:29
706,Christopher Monroe,Headphones,Audio,1223.35,Fukuoka,Kyushu,2026-02-14 05:13:14
707,Bonnie Bowman,Monitor,Electronics,1179.62,Fukuoka,Kyushu,2026-02-10 04:26:09
708,John Gardner,Headphones,Audio,465.47,Fukuoka,Kyushu,2026-02-12 08:05:48
709,Matthew Bowen,Headphones,Audio,1289.81,Tokyo,Kanto,2026-01-23 15:44:05
710,Gary Hicks,Laptop,Electronics,1091.9,Osaka,Kansai,2026-02-05 15:13:08
711,Paul Cooper,Laptop,Electronics,1032.08,Osaka,Kansai,2026-01-28 15:36:05
712,Katherine Watkins,Keyboard,Accessories,1388.31,Fukuoka,Kyushu,2026-01-23 21:10:21
713,Monique Nguyen,Laptop,Electronics,699.89,Nagoya,Chubu,2026-02-06 22:25:11
714,Amy Salazar,Phone,Electronics,740.23,Nagoya,Chubu,2026-02-17 04:15:43
715,Candice Randall,Monitor,Electronics,893.73,Nagoya,Chubu,2026-02-01 12:56:59
716,Miguel Palmer,Laptop,Electronics,587.4,Osaka,Kansai,2026-01-23 23:06:56
717,Barbara Jones,Monitor,Electronics,536.6,Fukuoka,Kyushu,2026-01-25 09:56:43
718,Dawn Rodriguez,Phone,Electronics,62.21,Nagoya,Chubu,2026-02-10 12:15:37
719,Ashley Medina,Laptop,Electronics,1290.06,Fukuoka,Kyushu,2026-01-25 14:11:33
720,Dean May,Laptop,Electronics,592.9,Tokyo,Kanto,2026-01-26 05:12:05
721,Katie Ward,Keyboard,Accessories,1321.1,Nagoya,Chubu,2026-01-30 19:27:04
722,Amy King,Laptop,Electronics,918.8,Fukuoka,Kyushu,2026-02-03 05:53:12
723,Lucas Cook,Laptop,Electronics,800.28,Osaka,Kansai,2026-02-03 10:17:10
724,Karen Graham,Phone,Electronics,875.12,Sapporo,Hokkaido,2026-02-11 14:58:21
725,Ann Briggs,Laptop,Electronics,430.98,Osaka,Kansai,2026-02-16 18:52:06
726,Christopher Black,Headphones,Audio,713.51,Sapporo,Hokkaido,2026-02-13 22:33:20
727,Linda Johnson,Headphones,Audio,430.13,Osaka,Kansai,2026-02-19 12:44:41
728,Katrina Cobb,Headphones,Audio,918.36,Fukuoka,Kyushu,2026-02-07 17:33:02
729,Matthew Rosario,Keyboard,Accessories,1228.83,Fukuoka,Kyushu,2026-02-10 14:09:21
730,Barbara Chan,Headphones,Audio,308.55,Osaka,Kansai,2026-02-18 02:38:40
731,Christina Peterson,Laptop,Electronics,35.09,Tokyo,Kanto,2026-02-18 18:41:57
732,Katherine Frazier,Keyboard,Accessories,252.31,Osaka,Kansai,2026-01-23 02:31:15
733,Matthew Hood,Headphones,Audio,506.88,Sapporo,Hokkaido,2026-02-09 20:14:02
734,Erika Walton,Headphones,Audio,646.06,Sapporo,Hokkaido,2026-01-27 00:07:25
735,Diana Leon,Keyboard,Accessories,1251.66,Tokyo,Kanto,2026-02-03 03:50:12
736,Cameron Vaughn,Phone,Electronics,610.51,Tokyo,Kanto,2026-02-03 15:27:05
737,Kevin Wells,Monitor,Electronics,821.17,Osaka,Kansai,2026-01-23 04:06:13
738,Garrett Mason,Headphones,Audio,719.13,Tokyo,Kanto,2026-01-30 19:46:40
739,Mr. Jonathan Smith DDS,Laptop,Electronics,528.93,Tokyo,Kanto,2026-02-11 18:30:41
740,Thomas Banks,Headphones,Audio,111.04,Fukuoka,Kyushu,2026-01-29 00:59:29
741,Daniel Garrett,Monitor,Electronics,726.14,Osaka,Kansai,2026-02-05 23:12:40
742,Jennifer Clark,Keyboard,Accessories,195.85,Osaka,Kansai,2026-01-31 22:42:18
743,Michael Moore,Keyboard,Accessories,1480.0,Fukuoka,Kyushu,2026-01-27 17:49:28
744,Zachary Simpson,Keyboard,Accessories,1085.7,Tokyo,Kanto,2026-02-11 07:47:35
745,Susan Castillo,Laptop,Electronics,455.7,Tokyo,Kanto,2026-02-18 01:07:24
746,Julie Simmons,Monitor,Electronics,1414.63,Sapporo,Hokkaido,2026-01-25 06:32:12
747,Christopher Owens,Headphones,Audio,1328.2,Sapporo,Hokkaido,2026-02-02 22:47:16
748,Erin Williams,Laptop,Electronics,510.82,Nagoya,Chubu,2026-02-05 12:52:39
749,Kristopher Cox,Headphones,Audio,970.9,Osaka,Kansai,2026-01-28 14:02:25
750,Jill Yates,Phone,Electronics,1181.77,Sapporo,Hokkaido,2026-02-18 05:57:04
751,Michael Scott,Keyboard,Accessories,1293.63,Tokyo,Kanto,2026-02-18 06:40:53
752,Tony Hardy,Keyboard,Accessories,660.81,Nagoya,Chubu,2026-02-07 10:12:50
753,Jennifer Shepherd,Laptop,Electronics,512.24,Tokyo,Kanto,2026-02-14 10:03:41
754,Ashley Estrada,Headphones,Audio,921.9,Osaka,Kansai,2026-02-14 17:00:57
755,Sabrina Bell,Monitor,Electronics,1224.84,Nagoya,Chubu,2026-01-29 07:06:44
756,Nathan Hamilton,Phone,Electronics,60.59,Osaka,Kansai,2026-02-19 11:08:29
757,Christine Jordan,Laptop,Electronics,1108.15,Sapporo,Hokkaido,2026-02-02 05:15:40
758,Carla Osborne,Phone,Electronics,577.67,Nagoya,Chubu,2026-02-02 19:03:37
759,Matthew Garrett,Monitor,Electronics,672.44,Nagoya,Chubu,2026-02-03 14:45:03
760,Angela Franklin,Monitor,Electronics,1378.23,Sapporo,Hokkaido,2026-02-14 01:07:37
761,Keith Morales,Monitor,Electronics,948.58,Osaka,Kansai,2026-02-10 13:44:05
762,Derek Richards,Phone,Electronics,1258.1,Nagoya,Chubu,2026-01-27 11:53:05
763,Steven Williams,Phone,Electronics,499.43,Fukuoka,Kyushu,2026-02-01 12:06:59
764,Jessica Thompson,Laptop,Electronics,498.91,Nagoya,Chubu,2026-02-12 18:41:12
765,Madeline Williams,Keyboard,Accessories,682.55,Sapporo,Hokkaido,2026-01-23 15:22:51
766,Larry Jones,Keyboard,Accessories,1192.33,Tokyo,Kanto,2026-01-31 14:44:47
767,Joseph Moss,Phone,Electronics,611.3,Osaka,Kansai,2026-02-08 05:32:54
768,Timothy Moore,Keyboard,Accessories,1034.99,Sapporo,Hokkaido,2026-01-25 11:16:11
769,Denise Cabrera,Phone,Electronics,800.6,Osaka,Kansai,2026-01-27 16:05:16
770,Henry Dennis,Laptop,Electronics,101.28,Nagoya,Chubu,2026-02-15 12:11:36
771,Megan Lee,Laptop,Electronics,1411.89,Osaka,Kansai,2026-02-15 01:03:08
772,Jason Cruz,Monitor,Electronics,305.21,Nagoya,Chubu,2026-02-13 03:42:55
773,Aaron Hall,Headphones,Audio,884.67,Fukuoka,Kyushu,2026-01-31 12:57:50
774,Jennifer Powell PhD,Headphones,Audio,1027.95,Osaka,Kansai,2026-02-16 16:45:43
775,Robert Lawson,Phone,Electronics,473.27,Fukuoka,Kyushu,2026-02-05 06:17:52
776,Phillip Neal,Headphones,Audio,110.81,Fukuoka,Kyushu,2026-02-10 22:30:43
777,Kelly Horne,Headphones,Audio,229.2,Fukuoka,Kyushu,2026-01-24 04:44:39
778,Tiffany Perry,Phone,Electronics,493.39,Nagoya,Chubu,2026-01-24 10:08:59
779,Mary White,Phone,Electronics,474.23,Nagoya,Chubu,2026-02-08 20:44:28
780,Jose Lewis,Laptop,Electronics,57.59,Osaka,Kansai,2026-02-16 23:40:27
781,Craig Smith,Monitor,Electronics,1392.12,Fukuoka,Kyushu,2026-01-28 16:31:24
782,Brooke Lindsey,Phone,Electronics,996.58,Fukuoka,Kyushu,2026-02-10 14:07:15
783,Dr. William Shaffer,Headphones,Audio,448.05,Sapporo,Hokkaido,2026-01-24 07:46:40
784,Alexandra Hoffman,Laptop,Electronics,1305.47,Osaka,Kansai,2026-01-29 03:12:47
785,Wesley Bowen,Keyboard,Accessories,955.24,Fukuoka,Kyushu,2026-02-16 22:34:48
786,Timothy Burns,Keyboard,Accessories,1293.18,Fukuoka,Kyushu,2026-02-21 10:38:41
787,Nathaniel Hernandez,Phone,Electronics,1047.59,Tokyo,Kanto,2026-02-20 07:38:27
788,David Green,Monitor,Electronics,687.32,Tokyo,Kanto,2026-02-11 07:05:39
789,Daniel Cline,Monitor,Electronics,1026.2,Tokyo,Kanto,2026-01-29 09:44:13
790,Autumn Ruiz,Keyboard,Accessories,450.68,Sapporo,Hokkaido,2026-02-16 21:07:34
791,Timothy Hamilton,Headphones,Audio,444.55,Nagoya,Chubu,2026-01-26 15:21:41
792,Christopher Roberts,Laptop,Electronics,743.3,Fukuoka,Kyushu,2026-01-29 09:05:07
793,Jared Fernandez,Phone,Electronics,1286.93,Nagoya,Chubu,2026-01-23 19:36:02
794,Emily Macias,Phone,Electronics,480.47,Fukuoka,Kyushu,2026-02-01 20:49:27
795,Brian Norris,Phone,Electronics,1125.49,Sapporo,Hokkaido,2026-02-08 09:56:02
796,Thomas Garza,Keyboard,Accessories,719.35,Tokyo,Kanto,2026-02-04 17:24:46
797,Taylor Walker,Monitor,Electronics,194.07,Nagoya,Chubu,2026-02-12 18:33:57
798,Marissa Young,Monitor,Electronics,376.52,Nagoya,Chubu,2026-02-13 08:16:21
799,Gina Burgess,Laptop,Electronics,240.55,Tokyo,Kanto,2026-01-23 08:37:18
800,Melissa Abbott,Phone,Electronics,405.94,Fukuoka,Kyushu,2026-01-24 20:04:14
801,Victoria Lewis,Phone,Electronics,57.72,Fukuoka,Kyushu,2026-02-07 14:03:28
802,Jason Wilson,Laptop,Electronics,1343.18,Fukuoka,Kyushu,2026-01-24 07:59:38
803,Justin Jordan,Headphones,Audio,1425.87,Osaka,Kansai,2026-01-30 07:47:28
804,James Massey,Keyboard,Accessories,1052.84,Sapporo,Hokkaido,2026-02-05 18:10:36
805,Kevin Turner,Laptop,Electronics,340.43,Nagoya,Chubu,2026-02-13 03:19:05
806,Charles Willis,Phone,Electronics,962.1,Tokyo,Kanto,2026-01-24 12:04:46
807,Michelle Hood,Headphones,Audio,377.72,Nagoya,Chubu,2026-01-22 22:10:22
808,Christina Camacho,Keyboard,Accessories,189.26,Tokyo,Kanto,2026-01-30 02:57:24
809,Timothy Snow,Headphones,Audio,881.34,Nagoya,Chubu,2026-01-22 22:39:54
810,Brent Caldwell,Phone,Electronics,14.52,Osaka,Kansai,2026-01-24 17:17:12
811,Ashley Estes,Monitor,Electronics,658.11,Nagoya,Chubu,2026-02-15 20:55:51
812,John Greene,Laptop,Electronics,232.79,Fukuoka,Kyushu,2026-01-30 15:36:37
813,Tina Sutton,Headphones,Audio,185.53,Tokyo,Kanto,2026-02-09 16:31:09
814,Walter Barrett,Phone,Electronics,616.72,Nagoya,Chubu,2026-02-18 07:02:28
815,Jeremy Holmes,Headphones,Audio,842.71,Sapporo,Hokkaido,2026-01-25 12:43:25
816,Kayla Mueller,Headphones,Audio,143.06,Osaka,Kansai,2026-02-09 21:27:22
817,Melissa Tran,Keyboard,Accessories,1044.81,Tokyo,Kanto,2026-02-08 16:50:58
818,Paula Lopez,Laptop,Electronics,1066.13,Osaka,Kansai,2026-01-26 06:56:48
819,Jennifer Wang,Keyboard,Accessories,41.58,Sapporo,Hokkaido,2026-01-24 14:53:09
820,Joan Baxter,Keyboard,Accessories,69.13,Nagoya,Chubu,2026-01-27 10:26:43
821,Nicholas Graham,Phone,Electronics,941.37,Osaka,Kansai,2026-01-23 22:52:59
822,Patricia Nelson,Keyboard,Accessories,567.76,Nagoya,Chubu,2026-02-15 03:09:46
823,Miss Rachel Herman,Phone,Electronics,1419.77,Nagoya,Chubu,2026-01-25 02:58:53
824,Kathryn Klein,Laptop,Electronics,669.8,Osaka,Kansai,2026-02-05 04:52:49
825,Juan Wilson,Keyboard,Accessories,927.32,Osaka,Kansai,2026-01-23 12:54:40
826,Zachary Baker,Headphones,Audio,778.6,Tokyo,Kanto,2026-01-25 01:29:59
827,Kristi Goodman,Laptop,Electronics,1361.89,Fukuoka,Kyushu,2026-02-01 19:00:37
828,Shelly Wade,Phone,Electronics,1258.64,Nagoya,Chubu,2026-02-10 06:00:14
829,Steven Petty,Phone,Electronics,1336.97,Tokyo,Kanto,2026-01-27 04:57:01
830,Bryan Romero,Laptop,Electronics,1110.94,Tokyo,Kanto,2026-01-25 07:56:28
831,Michael Beck,Keyboard,Accessories,237.7,Tokyo,Kanto,2026-02-17 22:32:08
832,Robin Edwards,Headphones,Audio,1179.0,Fukuoka,Kyushu,2026-02-20 11:15:52
833,Joshua Gonzalez,Monitor,Electronics,507.42,Nagoya,Chubu,2026-02-12 15:46:35
834,Jessica Thomas,Monitor,Electronics,347.88,Tokyo,Kanto,2026-02-21 10:21:43
835,Brandon Ware,Headphones,Audio,1235.48,Sapporo,Hokkaido,2026-02-16 21:13:38
836,Anthony Hughes,Monitor,Electronics,1418.4,Sapporo,Hokkaido,2026-02-14 01:06:55
837,Arthur Clark,Monitor,Electronics,177.32,Fukuoka,Kyushu,2026-01-24 11:24:22
838,Alec Williams,Phone,Electronics,1468.26,Sapporo,Hokkaido,2026-02-08 17:19:30
839,Heather Collins,Laptop,Electronics,57.88,Sapporo,Hokkaido,2026-01-28 12:47:02
840,Lisa Daniels,Keyboard,Accessories,1340.34,Sapporo,Hokkaido,2026-02-20 16:09:06
841,Matthew Bell,Monitor,Electronics,1255.29,Osaka,Kansai,2026-01-27 13:48:36
842,Angela Williams,Keyboard,Accessories,171.09,Fukuoka,Kyushu,2026-02-14 04:31:26
843,Alison Cruz,Keyboard,Accessories,756.53,Fukuoka,Kyushu,2026-02-16 23:37:24
844,Rebecca Edwards,Keyboard,Accessories,1025.45,Nagoya,Chubu,2026-02-17 01:03:54
845,Shane Rios,Keyboard,Accessories,1266.2,Nagoya,Chubu,2026-02-18 01:51:51
846,Cory Smith,Phone,Electronics,484.19,Osaka,Kansai,2026-02-08 15:52:57
847,Michael Mckinney,Headphones,Audio,217.09,Nagoya,Chubu,2026-01-27 21:10:50
848,Randall Mccoy,Phone,Electronics,1272.64,Sapporo,Hokkaido,2026-01-24 15:54:50
849,Jessica Yates,Keyboard,Accessories,877.28,Osaka,Kansai,2026-02-09 05:31:55
850,Joshua Walker,Monitor,Electronics,716.97,Nagoya,Chubu,2026-01-28 09:24:06
851,Anna Eaton,Monitor,Electronics,1178.66,Nagoya,Chubu,2026-02-11 10:26:13
852,Lisa Long,Phone,Electronics,1243.46,Sapporo,Hokkaido,2026-01-29 16:38:24
